GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWES,G20PREOOTH,G20USSRCAS,G20USSRMUR,G20USSDPER,G20USSDEDW,G20USSDPIE,G20USSDKNI,G20USSDWEN,G20USSLSIG,G20USSIMEN,G20USSOPRI,G20USSOJOH,G20USSNBIL,G20USSNBOU,G20USSNMON,G20USSNDAR
22031000004,22,031,000004,16,177,0,0,0,14,0,141,12,0,3,0,0,0,0,0,6,0,13,0
22031000005,22,031,000005,88,272,0,3,3,74,4,175,23,14,5,3,4,0,3,0,4,6,33,0
22031000006,22,031,000006,14,210,2,3,8,12,2,135,16,6,0,8,0,3,0,0,2,2,29,0
22031000009,22,031,000009,55.67523147627849,132.5251492215062,0.02184027917051061,0,3.036882262881811,45.36413894850648,6.008210262664134,98.25878034543784,6.943975564048575,0.15917933496450204,0.042122925942267325,0.08583690987124463,0.003115264797507788,0.2450980392156863,2.988495381756572,0.034334763948497854,2.0932577031515365,2.0245881752545407,20.686051523072848,0
22031000010,22,031,000010,707.7271504105544,497.6105346298465,6.541514723957613,0.13577023498694518,2.9049088343745684,670.1675653286981,23.021985716051987,359.4881741419813,59.394886870258986,12.80950493465312,13.506267409470752,9.904596100278551,3.6016713091922004,2.7012534818941503,0,4.502089136490251,6.354047433762191,5.538277198775246,3.7374415441791458,0.13577023498694518
22031000011,22,031,000011,454,81,2,0,0,449,14,55,9,0,3,3,0,0,0,0,2,2,0,0
22031000016,22,031,000016,970.7798362916706,119.46024935514212,13.0959145367292,1.9998822049166631,3.105989333342806,945.2789897578481,17.54587959622775,82.706934980584,19.31641433432682,0.054020856326782135,8.022278682374042,0,5.022455374999046,2.035896109134518,3.0377397452206414,0,0,2.0870765884906315,0.03033315027651755,0
22031000021,22,031,000021,428.6357435197817,132.7175989085948,8.212824010914051,5.032742155525239,0.1145975443383356,397.0122783083219,25.163710777626193,102.91541609822646,12.196452933151432,11.081855388813096,3.081855388813097,0,4.098226466575716,0.06548431105047749,0.04911323328785812,0.01637107776261937,2.0163710777626194,0.03274215552523874,4.01637107776262,2.0163710777626194
22031000022,22,031,000022,457.55636494737666,55.197367202851396,1.453146620422642,1.1779508333686998e-4,2.178748121196434,445.20965441359687,8.715286972494079,23.242865938970382,10.167785719958367,2.178571428571429,4.711803333474799e-4,0,2.1788659162797708,3.6310701760357174,2.178748121196434,0,5.809523809523809,4.357260652226194,1.4523809523809523,0
22031000023,22,031,000023,825.6907047424844,131.99142275330578,7.939333699446965,0,13.893833974032189,811.7968707684522,26.795251235633508,68.47675315773007,29.77250137292612,0,2.9772501372926117,0,2.9772501372926117,0,4.962083562154353,0,0,1.9848334248617412,3.9696668497234824,0
22031000026,22,031,000026,247.03154400733806,226.4904261837219,0.15742397137745975,0.03935599284436494,0.4095248117135942,232.80598098476972,4.553012327752038,202.10792527278798,13.852176168107231,0.8473414410486914,8.092506792613827,0.5187680060010621,0.1771019677996422,0,0,0,4.100840336134453,0.17955232182318365,13.29446774256143,0
22031000028,22,031,000028,168.41729135432283,54.289545227386306,2.572663668165917,0,0.014992503748125937,169.87065467266368,7.243638180909546,33.526576711644175,11.237961019490255,0,3.0059970014992503,0,0.005997001499250375,0,0,0,1.0326636681659171,0.005997001499250375,0,0
22031000030,22,031,000030,410.4730940184684,79.54143687917689,1.9639860957821453,0,0,388.86924696486477,18.65786790993038,64.81154116081079,4.909965239455364,2.9459791436732177,0,0,0,1.9639860957821453,0,0,0,3.9279721915642907,0,0
22031000031,22,031,000031,145.29011689691816,176.1317747077577,0.23379383634431455,0.23379383634431455,0,142.5887353878852,2.2337938363443146,141.46865037194473,23.454835281615303,4.052072263549415,0,3,0,0,0.23379383634431455,0,0.4675876726886291,4.701381509032943,2.104144527098831,0.23379383634431455
22031000032,22,031,000032,151.6780021253985,171.2933049946865,0.004250797024442083,0.004250797024442083,0,143.6652497343252,4.004250797024442,127.17215727948991,16.044633368756642,0.01912858660998937,10,0,0,2,3.0042507970244423,3,4.008501594048885,2.0127523910733265,7.038257173219979,0.004250797024442083
22031000033,22,031,000033,518.5903398926655,367.62075134168157,7.84257602862254,1.960644007155635,7.84257602862254,498.9838998211091,22.547406082289804,239.1985688729875,52.937388193202146,19.60644007155635,2.9409660107334528,10.783542039355993,8.822898032200358,0,0,0,0,3.92128801431127,8.822898032200358,0
22031000034,22,031,000034,137,241.99999999999997,0,0,0,145,2,150,19,6,3,0,0,0,0,0,9,7,18,0
22031000035,22,031,000035,439,127,2,0,0,415,14,89,9,3,10,0,9,0,0,0,0,2,0,3
22031000037,22,031,000037,281.03188097768333,121.57492029755579,1.7619553666312433,1.7619553666312433,0,275.7460148777896,1.7619553666312433,71.35919234856536,18.500531349628055,7.928799149840595,0,0,0,0,1.7619553666312433,0,3.5239107332624866,5.28586609989373,15.85759829968119,1.7619553666312433
22031000038,22,031,000038,117.00836820083683,90.4602510460251,0,0,0,117.99163179916317,5.899581589958159,61.945606694560674,4.916317991631799,0,1.9665271966527198,2.9497907949790796,0,0,0,0,0,0,3.9330543933054396,0
22031000042,22,031,000042,41.240196078431374,45.627450980392155,0,0,0,38.6078431372549,0,28.07843137254902,10.529411764705882,0,0,0,0,1.7549019607843137,0,0,0,0,1.7549019607843137,0
22031000044,22,031,000044,71.47945205479452,326.43835616438355,2.1506849315068495,0,0,60.986301369863014,4,234.6712328767123,35.863013698630134,0.9041095890410957,3.506849315068493,0,2,0,0,0,7,2.3013698630136985,22.06849315068493,0
22031000046,22,031,000046,704.2271364317841,126.21064467766116,1.9805097451274363,0,4.951274362818591,677.4220389805098,22.814842578710646,91.41529235382309,32.74662668665667,0,6.980509745127436,0,1.9805097451274363,2,0,0,3.9805097451274363,1.9805097451274363,0,0
22031000048,22,031,000048,124,65,2.9999999999999996,0,0,120,5.999999999999999,57,7,0,0,0,0,0,0,0,2,0,7,0
22031000049,22,031,000049,400.0884607896934,147.9419070440534,5.905311862749033,1.8642297650130548,3.1346722522750894,357.9666416029238,19.946823972670902,109.6030951941109,25.624424059071668,4.19049506534688,1.5072258439025612,1.1051504884154055,0.4118219441811128,0.2987465181058496,0.003898635477582846,0.49791086350974934,4.6327791529444555,2.4752160545980675,2.2625584558208542,1.8642297650130548
22031000051,22,031,000051,235.53996101364524,26.94736842105263,0,0,2.9941520467836256,218.5730994152047,13.97270955165692,16.966861598440545,1.996101364522417,0,0,4.9902534113060435,0,0,1.996101364522417,0,0,0,0,0
22031000053,22,031,000053,196,49,0,0,0,189,2,40,7,0,2,0,0,0,0,0,0,0,2,0
22031000055,22,031,000055,162,163,3,2,0,161,2,118,21,3,10,0,0,0,0,0,0,2,0,2
22031000056,22,031,000056,227.0908791739902,148.4410605007752,2.995327102803738,0.012121212121212121,0.28772912673841466,221.16687272264656,2.0261245012843636,87.81805385293131,33.7861553334138,3.5111661657016247,4.998272444066837,0.273109243697479,1.996884735202492,0,2.011504618243428,0,0.12505089223355478,0.13111149829416083,4.1458572060840515,0
22031000059,22,031,000059,46.1931330472103,259.46781115879827,0.9828326180257511,0,2.948497854077253,47.17596566523605,1.9656652360515021,152.3390557939914,25.553648068669528,8.84549356223176,1.9656652360515021,4.914163090128755,0,0,0,1.9656652360515021,5.896995708154506,1.9656652360515021,30.467811158798284,0
22031000060,22,031,000060,37.32354046390872,177.14767874833464,0.8493150684931506,0,0,46.061080176271645,0.06982543640897755,91.85495166194103,16.939978820073105,5.3053667201858365,8.493150684931507,0,0,0,0,0,0.1396508728179551,1.6986301369863013,23.315546749564444,0
22031000063,22,031,000063,60.73008849557522,300.6637168141593,0,0,7.964601769911504,43.80530973451327,7.964601769911504,203.09734513274336,36.836283185840706,5.9734513274336285,4.977876106194691,1.991150442477876,1.991150442477876,0,0,0,0,1.991150442477876,36.836283185840706,0
220330001-1,22,033,0001-1,247,386,18,7,0,253,10,259,60,38,11,5,8,2,3,2,0,11,2,3
220330001-2,22,033,0001-2,40,968,3,5,10,76,5,409,277,58,55,7,5,2,8,4,4,8,5,6
220330001-3,22,033,0001-3,41,376,6,0,3,35,0,249,90,13,9,5,2,2,2,2,2,6,2,0
220330001-4,22,033,0001-4,2,382,2,1,2,15,0,201,101.99999999999999,26,17,5,0,3,0,0,2,3,2,0
220330001-5,22,033,0001-5,56.22309022590609,889.0853486983297,9.121813163063347,5.015226645382919,9.060906581531674,65.4819431974157,3.1218131630633477,450.0502876718563,229.94901060901356,77.6547457514655,33.22839968074378,22.182719744595023,5.060906581531674,4.09135987229751,8.030453290765836,0.0304532907658369,10.106586517680428,4.137039808446266,5.045679936148756,4
220330001-6,22,033,0001-6,27,455,2,1,3,43,3,212,140,17,15,7,2,0,0,0,5,4,7,3
220330001-7,22,033,0001-7,234,374,21,1,5,276,0,293,35,32,6,10,6,2,2,0,2,1,0,2
220330001-8,22,033,0001-8,281.7751291219706,265.7544696066746,22.61740166865316,0,4.711958680969408,326.067540723083,6.596742153357171,209.21096543504171,22.61740166865316,22.61740166865316,0,2.827175208581645,4.711958680969408,4.711958680969408,0,0,2.827175208581645,0,1.8847834723877632,0
220330001-9,22,033,0001-9,312,406,13,1,5,350,2,208,97,51,9,5,5,5,3,2,5,3,2,0
220330002-1,22,033,0002-1,130,1377,7,9,13,152,5,700,358,149,27,12,0,1,9,3,16,14,0,7
220330002-2,22,033,0002-2,165,955,5,7,5,194,2,485,281,55,18,2,1,4,1,1,5,10,2,4
220330002-3,22,033,0002-3,292.2295081967213,447.99590163934425,3.4262295081967213,0.11885245901639344,5,299.63524590163934,4.426229508196721,214.8934426229508,129.70491803278688,24.545081967213115,35.83196721311475,2.594262295081967,1.069672131147541,3.3565573770491803,1,0,8.35655737704918,3,0,1
220330002-4,22,033,0002-4,83,704,3,3.9999999999999996,0.9999999999999999,78,10,342,213,58,28,7,3,0.9999999999999999,5,0,12,3,1.9999999999999998,0.9999999999999999
220330002-5,22,033,0002-5,297.7335724774186,451.54781569250844,12.806819592274525,2.949749203593024,1.0170376691667127,323.2827074231177,18.651028651874874,229.79137662096753,127.1248773836928,14.969903408307912,10.837248492791081,6.94418075014561,0.9986078866381464,1.0078227779024296,0.9801781041095803,0.009214891264283081,1.0446823429595617,6.888891402559911,2.96817898612159,2.940534312328741
220330002-6,22,033,0002-6,1285.5400241082184,621.702362320508,14.425641831621345,1.5860777992789548,10.10897862686181,1299.3491660516047,29.031129148223304,327.2035281306853,180.29966874670706,14.959618704954222,34.33914753952263,2.6786255641889656,2.009577655760589,1.2343664381810184,5.898964040325043,0.1022099447513812,11.31048397469871,7.382831894852616,1.194030661767294,5.840253705607432
220330002-7,22,033,0002-7,792.975197889182,277.84168865435356,0,0.7509234828496042,0.7509234828496042,788.4696569920844,23.27862796833773,126.90606860158312,85.60527704485489,7.509234828496042,9.762005277044855,1.5018469656992084,0,2.2527704485488127,2.2527704485488127,0,0.7509234828496042,9.01108179419525,0,0.7509234828496042
220330002-8,22,033,0002-8,725.2452276064611,49.29662261380323,4.177679882525697,0.8355359765051396,0.8355359765051396,701.014684287812,24.230543318649048,26.737151248164466,11.697503671071953,3.342143906020558,3.342143906020558,0,5.013215859030837,0.8355359765051396,0,0,0,6.684287812041116,0,0.8355359765051396
220330002-9,22,033,0002-9,56,396,2,1,0,63,2,229,85,28,11,4,0,1,1,1,2,3,1,1
220330003-1,22,033,0003-1,1492,190,13,4,1,1457,58.00000000000001,81,54,17,8,9,9,4,0,0,4,8,0,3
220330003-2,22,033,0003-2,990,243,7,1,4,975,29,108,78,6,24,10,6,6,1,1,1,1,0,1
220330003-3,22,033,0003-3,1230,401,25,4,8,1282,18,199,77,24,10,10,16,6,0,5,6,12,1,1
220330003-4,22,033,0003-4,701,480.00000000000006,24,3,4,738,16,226,116,40,9,14,9,4,1,0,9,8,3,0
220330003-5,22,033,0003-5,497.80031526258057,602.5227920096606,35.03592334141463,3.068472820125183,8.330315907854832,548.31778836847,14.330315907854832,321.55058489505075,161.83942810261706,23.487698306615904,19.418847540122233,10.539550704731704,13.491735880015856,6.314451378582425,1.2580267512283256,3.148993833021451,5.0602409638554215,6.407020584249777,0,0.14517749652012793
220330003-6,22,033,0003-6,990.2060241968327,97.62594604757504,15.93892996695103,0,1.9923662458688787,975.2632773528161,24.90457807336098,45.8244236549842,22.9122118274921,3.9847324917377573,14.94274684401659,1.9923662458688787,10.958014352278832,0,0,3.9847324917377573,3.9847324917377573,3.9847324917377573,0,0
220330003-7,22,033,0003-7,1263.746887966805,702.8206546795758,23.985246657445828,8.34946980175196,15.992623328722914,1367.1784232365144,13.516828031350853,363.34716459197784,151.63254956201013,58.85154449054864,23.81051175656985,4.405255878284924,8.643153526970954,11.34946980175196,1.5873674504379898,0,5.643153526970954,11.111572153065929,2.4684186260949748,0.8810511756569848
220330003-8,22,033,0003-8,243.45861733203506,1220.8364167478092,10.23369036027264,5.046738072054528,6.280428432327167,249.85589094449855,9.093476144109056,592.4839337877313,373.2161635832522,87.84615384615384,46.817916260954235,14.280428432327167,3.1402142161635833,6,4.070107108081792,0.04673807205452775,9.11684518013632,10.093476144109056,4.093476144109055,4
220330003-9,22,033,0003-9,1033.890756495394,137.78023356657246,7.714792563742579,0.9630118890356671,3.8540533282909015,1044.4852244562185,15.424904992472616,60.7065214986313,39.50087080908037,14.449189879831472,7.706769475149647,3.8553905097230565,2.8910414392552344,2.889704257823079,3.852716146858746,6.685907160776596e-4,2.889704257823079,5.778071334214003,0,0.9630118890356671
22033001-10,22,033,001-10,22.184815282683235,835.6013247213226,5.018955413608537,4,7.028433120412806,48.32224203134513,2.0094777068042684,402.7580126800421,213.38848404682534,60.48810190041983,22.194292989487504,9.047388534021342,0,4.042649680619208,3.0663439476298793,2,10.066343947629878,18.037910827217075,6.014216560206402,4.014216560206402
22033001-11,22,033,001-11,20,820,3,4,2,46,0,370,203,83,42,10,0,2,3,2,7,12,0,4
22033001-12,22,033,001-12,643.6479308214947,364.7235948116121,19.278567016676963,3.05064854848672,5.088634959851761,703.3443483631871,4.15194564546016,227.73533045089562,34.25355157504632,34.5697961704756,8.215256331068561,15.126621371216801,5.177269919703521,2.02532427424336,0.0253242742433601,0,2.0633106856084003,4.05064854848672,2,0.01266213712168005
22033001-13,22,033,001-13,43.15297415011881,361.5028270672216,5,3.0169971277909786,3.0382435375297017,50.17422055985753,2,183.28753243016664,85.70963008527336,30.161472714014298,22.12747845843234,5.029744973634212,2,0.008498563895489291,0.01274784584323394,2,3.021246409738723,4.0254956916864675,0,0.008498563895489291
22033001-14,22,033,001-14,47,1275,7,7,9,65,5,658,290,126,30,12,2,3,2,3,21,14,4,11
22033001-15,22,033,001-15,37.863588790263194,1147.5579987202843,3.883445004129558,0,5.8251675061943375,66.01856507020248,1.941722502064779,565.0412481008507,284.46234655249015,99.99870885633612,39.80531129232797,9.708612510323896,0,8.737751259291507,13.592057514453455,0,13.592057514453455,7.766890008259116,2.9125837530971688,2.9125837530971688
22033001-16,22,033,001-16,36.798621776934766,615.3378494911713,0.09759958226190475,3.9830028722090214,9.108155835863155,42.48497233859485,0.048799791130952376,315.9132067889405,173.43953931541117,40.35171652922975,30.87291725975218,7.214253982020549,0,2.2111004961937963,3.3288506920734324,0,5.320352128177944,6.169703472837341,0.07319968669642857,2.064701122800939
22033001-17,22,033,001-17,45.26357075619705,275.3373078129903,5.039535613429558,0.03953561342955758,0.03294634452463131,43.3755883275808,2.0329463445246314,106.31283338562912,75.74615625980546,28.368999058675872,17.15814245371823,5.032946344524631,3,0.03294634452463131,2.0593034201443365,2.0131785378098526,2.0790712268591154,6.0461248823344835,2.019767806714779,0.013178537809852526
22033001-18,22,033,001-18,14,349,2,1,5,15,3,155,109,21,17,5,0,2,0,3,4,3,4,3
22033001-19,22,033,001-19,18,380,2,1,3,30,0,141,128,28,9,3,0,5,3,2,3,4,0,4
22033001-20,22,033,001-20,186,1089,5,2,14,192,6,550,315,62,29,12,8,5,8,2,15,7,0,4
22033001-21,22,033,001-21,20,429,2,0,5,22,5,201,145,26,11,10,0,0,0,0,2,4,3,2
22033001-22,22,033,001-22,22,453,2,1,6,39,3,206,135,43,13,0,0,3,3,2,3,8,3,0
22033001-23,22,033,001-23,39.73578642135379,804.6496750324142,5.960367963203068,5.960367963203068,4.966973302669223,56.62349565042915,4.966973302669223,348.6815258473795,263.24958504146883,55.630100989895304,23.841471852812273,4.966973302669223,0,4.966973302669223,8.940551944804602,1.9867893210676892,11.920735926406136,6.953762623736913,2.980183981601534,1.9867893210676892
22033001-24,22,033,001-24,64.5465553652968,933.7341152968037,5,2.7525970319634703,10.577337328767124,80.55694349315068,3.226817922374429,427.6814098173516,249.10369006849314,93.5465553652968,43.25779109589041,3,3,5.701038812785388,10.226817922374428,1.226817922374429,13.27837614155251,4.75259703196347,0.8762985159817351,5.876298515981735
22033001-25,22,033,001-25,29,912,6,3,6,68,3,405,225,116,35,12,0,3,0,0,8,10,9,4
22033001-26,22,033,001-26,16,535,0,0,5,39,2,224,154,30,28,12,0,2,5,3,8,4,0,2
22033001-27,22,033,001-27,32,871,0,3,9,56,3,344,255,94,26,7,2,0,11,2,5,15,3,4
22033001-28,22,033,001-28,36,802,5,3,0,72,5,366,196,64,28,0,5,2,5,2,8,6,3,2
22033001-29,22,033,001-29,25,781,2,0,3,31,3,375,196,105,24,3,6,3,5,0,4,8,3,3
22033001-30,22,033,001-30,32,728,3,5,6,41,7,298,210,66,30,3,3,3,3,2,13,7,3,0
22033001-31,22,033,001-31,54,1207,6,4,17,74,5,489,396,94,44,7,2,8,11,0,14,7,6,6
22033001-32,22,033,001-32,35.91289900329384,1033.493426872567,8.97822475082346,2.9927415836078195,4.987902639346366,49.87902639346366,7.980644222954186,493.8023612952902,296.2814167771742,91.77740856397314,43.89354322624802,1.9951610557385464,0,1.9951610557385464,4.987902639346366,1.9951610557385464,8.97822475082346,6.983063695084913,3.990322111477093,0.9975805278692732
22033001-33,22,033,001-33,290,313,9,5,5,316,7,176,55,34,9,5,6,0,3,0,3,4,0,2
22033001-34,22,033,001-34,1015.4306772289531,428.2556368816251,22.13314618234719,3.9306041112601244,2.953592617007251,1106.6876404579516,5.907185234014502,315.4893820228976,46.64114669758067,25.811978041961222,4.426629236469438,6.143918729494843,9.593536471711408,5.411160108805189,2.953592617007251,0,3.4420983641336877,0.7327586206896552,0,0
22033001-35,22,033,001-35,329.5003861003861,334.1790061838842,28.1727720752111,5.025915811281664,3.025915811281665,384.2346674200333,5.05183162256333,208.42744765671594,52.2677967165772,13.19004928273221,4.03455441504222,10.043193018802775,25.077747433844994,2.043193018802775,0.025915811281664942,2,0.025915811281664942,7,3,0
22033001-36,22,033,001-36,119,702,9,3,8,135,7,368,188,41,18,3,6,2,6,3,4,3,2,2
22033001-37,22,033,001-37,222,750,12,1,5,250,5,416,172,52,13,15,2,2,5,2,8,14,2,3
22033001-38,22,033,001-38,81,805,16,1,2,114,2,420,204,62,18,2,7,2,11,2,7,8,2,1
22033001-39,22,033,001-39,369.46726862302484,329.392776523702,8.79683972911964,5.864559819413093,2.9322799097065464,426.1580135440181,2.9322799097065464,194.5079006772009,58.645598194130926,18.571106094808126,8.79683972911964,6.841986455981941,1.9548532731376975,2.9322799097065464,0,0,2.9322799097065464,0,1.9548532731376975,1.9548532731376975
