GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREICAS,G16PRENROC,G16PREONON,G16USSDCOR,G16USSRHEC,G16USSIJON,G16USSNSAW,G16USSNGUM,G16USSNWIL,G16USSONON
32003003703,32,003,003703,4.291195697183357,4.235165606265497,0.01376177671666747,0.0034404441791668675,4.914920255952667e-4,0.01523625279345327,4.271044524133951,3.7136952143950333,0.012778792665476935,0.5067256311026054,0.004914920255952668,0.006880888358333735,0.03194698166369234
32003003704,32,003,003704,372.03269754768394,218.03269754768394,20,4,2,12,375.03269754768394,197.52861035422345,10,6.5040871934604905,5,5,24
32003003705,32,003,003705,305.31478770131775,301.93265007320645,31.97657393850659,3.074670571010249,1.8448023426061495,15.988286969253295,292.4011713030747,297.01317715959004,11.683748169838946,7.686676427525622,5.534407027818449,4.612005856515373,26.749633967789165
32003003706,32,003,003706,684.2738444811746,676.6939395978682,71.666100516658,6.890975060631933,4.134581783899638,35.8330529687286,655.3317810285424,665.6683122829469,26.18568824523051,17.227452107044375,12.40376522796266,10.336458977081765,59.95147110173957
32003003707,32,003,003707,251.03294001966566,277.1951819075713,18.998770894788596,2.4916420845624385,0.9343657817109144,9.966568338249754,246.0496558505408,261.62241887905606,6.540560471976401,8.720747295968534,6.229105211406096,3.114552605703048,19.621681415929203
32003003708,32,003,003708,176.15527897270925,210.53041075583317,18.00014606686377,1.7053039366491896,0.8456859267877561,15.593196677681911,182.1138619686231,197.60222160538086,5.152305054755852,7.545251227550901,4.350977853908271,1.7463315815726972,17.556539490237224
32003003709,32,003,003709,1152.6150571118885,1111.7866602395916,91.25124878851891,10.971340215053202,4.489257381258599,44.9936521037752,1111.9796442257602,1070.6802840542343,32.40315878206139,28.003503639753006,26.919681861460727,16.92956777271847,94.24841818036835
32003003710,32,003,003710,79,107,5,2,0,5,77,109,2,2,2,1,5
32003003711,32,003,003711,51.696786369438726,129.71193670877352,8.459474133180882,1.8798831407068626,0,7.51953256282745,57.33643579155931,123.13234571629951,5.639649422120588,0.9399415703534313,0.9399415703534313,1.8798831407068626,6.57959099247402
32003003712,32,003,003712,0,2,0,0,0,0,0,2,0,0,0,0,0
32003003713,32,003,003713,12,17,2,0,0,2,13,19,0,0,0,0,1
32003003714,32,003,003714,3.22308786343606,7.237189964418699,0.389604027448315,0.023612365299897877,0,0.24792983564892773,3.1404445848864175,7.331639425618291,0.09444946119959151,0.09444946119959151,0.11806182649948939,0,0.23612365299897878
32003003715,32,003,003715,50.083957026294044,119.43097444731656,5.778918118418543,0,0,2.8894590592092717,62.60494628286755,108.83629123021589,0,0.9631530197364239,1.9263060394728477,0.9631530197364239,1.9263060394728477
32003003716,32,003,003716,202.96493939914222,306.87521937860737,22.33585457502522,2.9133723358728547,0,14.566861679364274,202.96493939914222,309.7885917144802,9.711241119576183,4.8556205597880915,3.884496447830473,0.9711241119576183,10.682365231533801
32003003717,32,003,003717,136.91604297370597,334.56902555268346,14.221081881581457,1,1,5.110540940790728,153.39505371713244,316.1637087697841,3,4.036846980263576,7.0736939605271525,0.03684698026357612,5.0736939605271525
32003003718,32,003,003718,197.03506060085778,543.1247806213927,17.66414542497478,2.0866276641271453,0,15.433138320635726,210.03506060085778,523.2114082855197,11.288758880423817,4.1443794402119085,2.115503552169527,4.028875888042382,14.317634768466199
32003003719,32,003,003719,553.8476642039305,522.1471154574033,38.58200598811628,8.045469217821584,2.0181876871286337,28.418316803958575,542.7203503940301,513.0107078039385,18.181876871286338,12.14550149702907,12.090938435643169,7.081844592078852,30.600193675244913
32003003720,32,003,003720,312,224,14,1,2,22,306,201,13,5,8,2,30
32003003721,32,003,003721,376.5387719493151,433.1574520512274,27.153348641233798,3.0681549516594653,2.0170387379148664,23.204464854978397,379.57284942514485,395.91890972041926,17.085193689574332,17.13630990331893,8.0511162137446,5.034077475829733,34.27261980663786
32003003722,32,003,003722,304,246,19,2,1,13.999999999999998,306,220.99999999999997,11,5,6,6.999999999999999,21
32003003723,32,003,003723,260.0045248393501,342.001907385059,20.999329676340082,1.9999361596514362,0.9999680798257181,11.999616957908616,267.0043013981301,315.00276922976457,5.999808478954308,6.9997765587800265,5.999808478954308,2.999904239477154,23.999233915817232
32003003724,32,003,003724,444.01668078426496,348.0500423527949,32.00834039213248,5,2,19,427.02502117639744,339.0417019606624,11,19.00834039213248,5,5,25
32003003725,32,003,003725,1.9833192157350346,5.949957647205104,0.9916596078675173,0,0,0,2.974978823602552,4.958298039337587,0,0.9916596078675173,0,0,0
32003003726,32,003,003726,624,528,41,3,2,36,621,489,19,13,9,18,49
32003003727,32,003,003727,510,667,25,3,1,28,497,651,9,6,9,4,30
32003003728,32,003,003728,554.2044645326122,695.6721666739162,18.40454306469079,4.088530905929497,0.9907412073386938,26.163544431048372,576.3498945132695,633.0885423192266,11.790903222007769,6.823409780055218,6.083800725865967,4.465229135653663,43.31242672999194
32003003729,32,003,003729,353.00175238960054,377.00200401477395,24.00016175904005,2.0000179732266723,8.986613336041272e-6,17.000152772426713,336.0018152958939,368.0018602289606,7.000053919680016,5.000071892906689,7.000035946453344,5.000017973226673,36.000170745653385
32003003730,32,003,003730,564,577,54,10,2,25,556,538,19,22.999999999999996,14.999999999999998,11,49
32003003731,32,003,003731,1.7637713204992003,3.5275426409984005,0,0,0,0.8818856602496001,2.6456569807488,2.6456569807488,0,0,0,0,0.8818856602496001
32003003732,32,003,003732,376.13544559538985,224.32822870480246,30,2,0,8.477801106106018,364.25355993514023,208.38995774822988,11,13,4,6,28.118114339750402
32003003733,32,003,003733,421,362,25,6,3,25,415,322,16,12,11,11,40
32003003734,32,003,003734,517.0704465097771,592.9606496747739,34.256499217032975,2.0226322838558506,0,28.233866933177122,460.7158740627021,612.3755748787978,14.052808662330317,6.045264567711701,8.067896851567552,2.0075440946186167,41.181058270846805
32003003735,32,003,003735,0.7292319969819561,0.7917032718469672,0.06607538687645402,0.00600685335240491,0.001201370670480982,0.03844386145539142,0.7052045835723365,0.7736827117897523,0.025228784080100625,0.014416448045771784,0.013215077375290802,0.007208224022885892,0.061269904194530087
32003003736,32,003,003736,4.1007830841109545,22.144228654199154,0,0,0,1.6403132336443815,4.1007830841109545,22.964385271021342,0,0,0,0,0
32003003737,32,003,003737,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003738,32,003,003738,111,96,5,0,0,5,107,90,2,0,2,1,12
32003003739,32,003,003739,445,403,20,3,0,15,424,416,4,1,6,1,25
32003003740,32,003,003740,298.044302158498,326.10751617067143,8.50742662227381,0.04344986661681336,0,12.154339588957084,264.2686743079585,342.83718986447013,3.112140213067188,0.13121612818075393,1.0728331869800978,1.0631033796603584,16.35877260364385
32003003741,32,003,003741,216.0749073483119,271.72531178569045,12.565493837041762,4.729582501064119,1.5924141781417254,12.548673291689573,215.72726817212782,253.72093815255974,6.826634898129777,10.089962775783155,3.894125651308293,2.5540305826285343,20.17992555156631
32003003742,32,003,003742,505.7478075556853,259.43403342622446,27.182186928971493,6.158275617163994,4.379550351415303,7.114901062994766,490.03937579098346,227.83090364555676,14.033187749655363,16.685753460673073,7.0217679373627915,4.389898476485523,33.371506921346146
32003003743,32,003,003743,529.8111237030357,458.1924752047607,37.59968385951471,4.627439141239383,3.0109967325281053,30.715413001464224,520.249664956965,424.3709032603515,25.555696929402295,12.421782704732689,9.032990197584317,11.772350098437094,44.509756564957534
32003003744,32,003,003744,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003745,32,003,003745,3.303213630561276,8.288063291226475,0.5405258668191179,0.12011685929313731,0,0.48046743717254925,3.6635642084406883,7.867654283700494,0.36035057787941194,0.060058429646568656,0.060058429646568656,0.12011685929313731,0.42040900752598065
32003003746,32,003,003746,521.0498889490285,665.0531191687498,38.003948046326,2.000717826604727,1.0001196377674546,20.002632030884,496.04737655591197,670.0540762708895,13.001435653209453,5.000598188837273,8.000957102139637,3.0003589133023634,34.00442659739581
32003003747,32,003,003747,394,325,21,2,1,12,387,305,12,11,4,4,20
32003003748,32,003,003748,498,479,22,2,2,22,497,449,8,10,5,3,27
32003003749,32,003,003749,585,493,20,14,1,31,562,463,22,20,8,5,43
32003003750,32,003,003750,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003751,32,003,003751,420,139,25,1,3,18,397,128,21,8,3,4,33
32003003752,32,003,003752,571,208,31,2,5,17,534,182,18,20,11,10,48
32003003753,32,003,003753,2,0,0,0,0,0,2,0,0,0,0,0,0
32003003754,32,003,003754,838,421,41,10,0,31,795,419,16,19,4,11,60.00000000000001
32003003755,32,003,003755,398,259,33,2,2,16,405,239,9,7,6,4,32
32003003756,32,003,003756,128.5931901205741,306.7065963246015,14.267003334695021,4.0044967267309035,1.0380748862616758,11.23160684567842,126.65498964514549,308.3590446846195,7.079307300631718,0.17736338197895923,5.072132176655739,3.025542967795548,11.251313888120528
32003003757,32,003,003757,197.86416833612728,427.99527600176685,14.969650148515225,3.7324668534406023,0.9362247395127142,19.6656923716111,215.5330901826104,416.7655519694584,9.344842448672786,3.7573310626611116,4.681123697563571,0.9536296859670707,8.493156020509803
32003003758,32,003,003758,274.25929028025143,610.8157932339702,32.87262667713769,2.0516113022538853,0.019579196201028368,20.97412198383597,267.2842322824737,618.6110753227642,8.0400220413068,8.020442845105771,9.974158166354515,0.039158392402056735,20.026633117513143
32003003759,32,003,003759,496.0954113516424,606.9989763643848,31.686732860783547,7.921683215195887,1.9804208037989717,25.74547044938663,489.163938538346,597.0968723453899,14.853156028492286,12.872735224693315,10.892314420894344,3.9608416075979433,29.706312056984572
32003003760,32,003,003760,587.3246521649437,413.546005913769,44.073784582941755,6,1,29.01475691658835,553.250867582002,406.5607628303573,17.044270749765055,15,14,10.029513833176702,43.05902766635341
32003003761,32,003,003761,418,275,14,4,3,16,409,249.00000000000003,10,9,4,2,28
32003003762,32,003,003762,427,276,35,5,2,21,424,253,9,15,8,8,36
32003003763,32,003,003763,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003764,32,003,003764,645,366,35,2,2,25,632,329,19,6,12,5,53
32003003765,32,003,003765,680,405,30,9,1,25,660,361,18,20,9,8,51
32003003766,32,003,003766,260.4222105046701,315.94804043722627,11.05103643463045,2.00309311725033,1,18.03247773112847,255.41138459429393,300.9604129062276,12.012372469001322,7.012372469001321,7.0154655862516515,2,19.030931172503305
32003003767,32,003,003767,3.998481620907565,29.988612156806738,0,0,0,0.9996204052268912,4.998102026134457,28.988991751579846,0,0.9996204052268912,0,0,0
32003003768,32,003,003768,424.00151837909243,329.0113878431933,21,0,3,14.000379594773108,397.00189797386554,318.0110082484202,11,8.00037959477311,9,2,33
32003003769,32,003,003769,404,347,22,4,2,19,390,319,13,12,6,3,41
32003003770,32,003,003770,528,310,34,6,4,16,503,280,21,14,11,9,52
32003003771,32,003,003771,356,265,17,2,0,18,348,237,10,10,6,7,29
32003003772,32,003,003772,502.90826368159526,324.9407270308518,19.996352432667805,2.9994528649001704,0.9998176216333902,20.996170054301192,490.9104522219946,280.94875167898266,12.997629081234072,12.997629081234072,11.997811459600682,9.998176216333903,43.991975351869165
32003003773,32,003,003773,435.99042483059446,318.9929943141276,26.999407042261584,3.9999121544091234,1.9999560772045617,4.999890193011404,422.9907103287648,275.9939386542295,18.999582733443336,10.999758424625089,9.999780386022808,4.999890193011404,30.999319196670708
32003003774,32,003,003774,361,347,27,5,2,33,377,301,21,16,5,6,32
32003003775,32,003,003775,296,240.99999999999997,11,4,0,12,281,199.99999999999997,10,16,9,6,24.999999999999996
32003003776,32,003,003776,0.7992702111576951,0.9661618527327611,0.06434376542653143,0.0020107426695791073,0.005026856673947768,0.04524171006552991,0.7811735271314831,0.937006084023864,0.020107426695791072,0.01910205536100152,0.017091312691422413,0.013069827352264198,0.07138136477005831
32003003777,32,003,003777,0,0.11643781252480356,0,0,0,0,0,0.11643781252480356,0,0,0,0,0
32003003778,32,003,003778,0,0,0,0,0,0,0,0,0,0,0,0,0
32003003779,32,003,003779,0,0.832764505119454,0,0,0,0,0,0.832764505119454,0,0,0,0,0
32003003780,32,003,003780,564.1358316638728,626.0047239982331,29.030349851484775,3.2675331465593973,2.0637752604872857,45.3343076283889,555.4669098173896,603.2344480305416,13.655157551327212,13.242668937338888,10.318876302436427,9.046370314032929,45.5068439794902
32003003782,32,003,003782,185.10131148781028,193.0662786550206,21.004240525070614,2.0006349806907058,1.000226301162048,13.003939752687401,192.0988374492406,179.05730966678783,6.002788185322591,8.002612494140838,3.002408154376509,3.0019335906546933,13.008705451460123
32003003783,32,003,003783,510,256,39,1,0,24,494,233,18,16,8,7,40
32003003784,32,003,003784,439.1499227202473,242.45749613601237,26.290571870170016,2.921174652241113,0,27.264296754250385,428.4389489953632,234.6676970633694,9.737248840803709,12.658423493044822,6.816074188562596,6.816074188562596,23.369397217928903
32003003785,32,003,003785,374.8500772797527,200.54250386398763,24.709428129829984,0.07882534775888718,4,16.735703245749615,372.5610510046368,184.3323029366306,10.262751159196291,4.341576506955178,4.183925811437404,5.183925811437404,28.630602782071097
32003003786,32,003,003786,602.4068098794259,617.2934036753985,42.73299666530498,4.9955032732690965,4.9619251137383245,35.76839315432158,606.3450103548545,584.6409553153804,15.920692699368283,17.82263661802104,12.927867823344261,5.974457032204453,37.74868611187947
32003003787,32,003,003787,491,501,34,2,1,29,480,440,18,20,14,4,55
32003003788,32,003,003788,439.11803280543324,617.6275286986096,8.688887619895686,4.821406747601079,0.0012628627089931632,23.161947901661875,447.7740859948951,591.5608658389225,5.7968012889604354,2.8996635071892105,6.75577861510288,1.931846142083814,28.962537778749294
32003003789,32,003,003789,383.5150607197466,513.3508885675775,9.987371372910069,0.9987371372910069,0.9987371372910069,19.974742745820137,367.5352665230905,483.38877444884736,9.987371372910069,5.992422823746041,5.992422823746041,2.9962114118730203,32.958325530603226
32003003790,32,003,003790,398,479,11,1,1,16,393,424,13,7,9,5,37
32003003791,32,003,003791,383.4330900243309,196.9197080291971,18.41119221411192,2.4014598540145986,2.4014598540145986,15.209245742092458,381.8321167883212,168.90267639902677,6.40389294403893,10.40632603406326,4.002433090024331,8.004866180048662,24.81508515815085
32003003792,32,003,003792,390,205,11,3,2,7,366,179,13,11,6,6,24
32003003794,32,003,003794,494.105624890073,210.02864834138933,20.4036992404288,4.180282036944259,1.185820111650125,17.159015799731893,464.03589487943026,184.88166865436003,13.47644470708013,11.792913651137507,11.29247062033196,5.616323663997158,40.86722177319524
32003003795,32,003,003795,446.4612850855961,191.0516436294136,16.185108545459276,0.418258109041142,1.4127200343352764,16.63173845817565,433.13198833224857,165.2156549466132,8.11966234888094,13.800760314799232,5.705096289643709,3.37881015595418,33.3176930686539
32003003796,32,003,003796,109,36,3,1,0,5,94,29,2,3,2,2,5
32003003800,32,003,003800,350.4411535463757,329.3671083398285,24.43647700701481,2.109119251753702,0,12.49103663289166,320.45908028059233,325.4941543257989,9.272798129384256,6.327357755261106,10.109119251753702,3.109119251753702,34.36399064692128
32003003801,32,003,003801,299,96,6,2,0,4,277,81,8,5,6,6,15
32003003802,32,003,003802,419.9109081737135,164.96499963967315,19.995757532081594,3.999151506416319,2.999363629812239,16.996393902269357,395.9159991352156,150.96796936721606,13.997030272457117,10.997666642644877,7.998303012832638,4.9989393830203985,35.99236355774687
32003003803,32,003,003803,21.0890918262865,16.03500036032684,1.0042424679184045,8.484935836809077e-4,6.363701877606808e-4,2.003606097730644,20.08400086478441,16.032030632783954,1.0029697275428833,0.0023333573551224964,1.001696987167362,0.0010606169796011345,2.007636442253128
32003003804,32,003,003804,583,294,19,1,3,24,566,237,12,15,8,11,48
32003003805,32,003,003805,54,25,1,1,0,1,53,18,3,1,1,0,5
32003003806,32,003,003806,243,209,25,0,1,18,249,210,5,3,5,2,10
32003003807,32,003,003807,490,541,40,5,0,32,484,532,17,4,6,2,44
32003003808,32,003,003808,367,413,17,1,0,20,359,410,4,5,4,5,25
32003003809,32,003,003809,430,351,35,5,5,12,415,354,8,7,12,4,22
32003003811,32,003,003811,646,192,22,3,2,23,613,168.99999999999997,7,16,7,7,56
32003003812,32,003,003812,108,59,5,1,0,3,104,48,3,6,1,1,5
32003003813,32,003,003813,611,215,22,4,4,21,553,205,17,12,9,8,56
32003003814,32,003,003814,366,217,11,2,2,11,334,187,14,9,8,4,31
32003003815,32,003,003815,392.45638589698393,187.782375823401,20.03259899264171,7,2,19.03259899264171,375.3911879117005,171.8149748160427,8.032598992641708,9.032598992641708,10,6,31.03259899264171
32003003821,32,003,003821,2.319570602807597,0,0,0,0,0,2.319570602807597,0,0,0,0,0,0
32003003822,32,003,003822,13.496458248435966,23.13678556874737,0.9640327320311405,0,0,0.9640327320311405,11.568392784373685,24.100818300778514,0.9640327320311405,0.9640327320311405,0,0,0.9640327320311405
32003003823,32,003,003823,7.135425268373245,0,0,0,0,0,7.135425268373245,0,0,0,0,0,0
32003003824,32,003,003824,164.8613998162409,92.08965031517639,10.292812571802191,1.2152528549445647,0.9916827445880917,2.061257134622159,159.27718364865217,76.3006180472129,5.953464742855702,7.019670857562618,1.9833654891761834,1.9833654891761834,16.019338928974268
