GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWRI,G20USSRTUB,G20USSDJON,G20USSOWRI,G20SSCRSHA,G20SSCOWRI,G20SSCRMEN,G20SSCOWR2,G20SACRTHO,G20SACOWRI,G20SACRFRI,G20SACOWR2,G20SCCRWIN,G20SCCOWRI,G20SCCRKEL,G20SCCOWR2,G20PSCRCAV,G20PSCDCAS,G20PSCOWRI
01023000046,01,023,000046,167.74528301886792,49.79092107932644,4.174193548387096,0.02903225806451613,167.66635220125787,52.715063907486304,1.014516129032258,161.11035707039966,4.159677419354839,158.37981334956382,2.1306451612903228,162.05229255427065,2.1306451612903228,160.9216473929803,4.159677419354839,161.10546764049502,3.1306451612903228,158.77648610265774,4.145161290322581,145.8441773179144,63.81667681071211,1.0290322580645161
01023000047,01,023,000047,22.828985507246376,66.02898550724638,0.5833333333333334,0,23.134057971014492,65.14057971014493,0,26.382608695652173,0,26.243478260869566,0,26.660869565217393,0,25.21594202898551,0,25.21594202898551,0.5833333333333334,24.93768115942029,0.5833333333333334,20.715217391304346,65.27971014492753,0
01023000048,01,023,000048,106.47391304347826,14.56584852734923,0.32903225806451614,0.054838709677419356,103.95434782608696,17.387026647966337,0.027419354838709678,97.57468443197756,0.3016129032258065,96.54796633941093,0.2467741935483871,99.13457223001403,0.2467741935483871,97.21823281907433,0.3016129032258065,96.97145862552595,0.2467741935483871,95.27447405329593,0.27419354838709675,93.97356241234222,18.41374474053296,0.054838709677419356
01023000049,01,023,000049,66.18229136470512,283.7287789480465,0.06717557251908397,0,65.90936966534609,284.0352884336651,0,90.41821109930106,4.037807195542243,88.4517988855606,4.037807195542243,91.42243050858376,2.033587786259542,84.4517988855606,6.037807195542243,83.41821109930106,4.037807195542243,84.48960608110285,5.033587786259542,53.141069990659325,271.89671787934424,1.033587786259542
01025000001,01,025,000001,140.48945147679325,675.8713080168776,0.9008438818565401,1,134.68776371308016,680.5738396624472,0,176.69620253164558,0.9008438818565401,178.5970464135021,2.9008438818565403,178.9029535864979,2,167.8945147679325,2,173.49789029535864,2.9008438818565403,174.29957805907173,2.9008438818565403,131.18354430379748,664.8713080168776,0
01025000002,01,025,000002,69.35048038853675,131.5981412450559,1.0350122033730134,0.026039479210415793,67.57060451945719,129.16951203384846,0.09016393442622951,74.15582989840765,2.2586850213735348,76.05695920204307,3.2584980132918897,78.19377324363347,4.21261630694401,76.8730561219662,5.234970282468923,73.11720890696968,2.232645542163119,72.16525335435408,4.180192567578997,66.00925178769657,127.1148173640852,0.022540983606557378
01025000003,01,025,000003,645.362619235867,689.0118254700811,4.957910490323677,1.3934681181959565,609.2098399215497,725.4216007513065,0.980203317281969,649.2009956138455,7.175699426549866,643.9959154731084,7.162655948288997,653.3687428249266,8.769589227679491,644.5679603151009,5.4208208005440515,647.3758771823901,6.4010241178260205,644.6719885212485,8.709797781938947,617.7710703136592,693.2608150040335,0
01025000004,01,025,000004,176.35162601626018,236.40650406504068,1.9065040650406506,0,167.77235772357724,247.84552845528458,0,177.3048780487805,1.9065040650406506,173.4918699186992,1.9065040650406506,174.44512195121953,2.8597560975609757,172.53861788617886,1.9065040650406506,173.4918699186992,1.9065040650406506,172.53861788617886,1.9065040650406506,168.72560975609755,227.82723577235774,0
01025000005,01,025,000005,13.854343621226137,68.67025481456564,0.350433100664368,0,12.258346648725926,70.46127323185603,0,18.451097468673787,0.350433100664368,18.52880329661088,0.350433100664368,18.022201665124882,0.350433100664368,17.59406273652342,0.350433100664368,17.78832730636616,0.6231603733916408,17.671768564460518,0.6231603733916408,14.517870658481204,65.6694979396182,0
01025000006,01,025,000006,23.940438871473354,116.14733542319749,1.031347962382445,0,23.815047021943574,117.30407523510972,0,23.442006269592476,3.031347962382445,23.442006269592476,2.031347962382445,23.379310344827587,3.031347962382445,23.34796238244514,3.031347962382445,23.34796238244514,3.06269592476489,23.34796238244514,2.06269592476489,17.065830721003135,116.77115987460816,0
01025000007,01,025,000007,1410.285754747873,677.5816704648781,13.135585444635673,2.6065318818040435,1357.017802354873,735.7328707934089,0.019796682718031033,1410.494126337374,12.917796508409483,1398.5122146081924,15.930839986670351,1409.1861352238539,14.370654674759532,1398.8934217987203,9.672675134415298,1409.1322528989108,7.692471817133329,1403.7893935925727,7.3836981530204024,1370.5033199302434,681.9119492236088,0
01025000008,01,025,000008,115,62,1,0,110,66,0,121,2,121,1,123,3,123,2,121,2,121,3,111,65,0
01025000009,01,025,000009,97.43846153846154,163.62307692307692,0,0,91.92307692307692,164.54230769230767,0.9192307692307692,106.63076923076923,2.7576923076923077,103.87307692307692,2.7576923076923077,106.63076923076923,2.7576923076923077,101.11538461538461,2.7576923076923077,102.95384615384614,2.7576923076923077,99.27692307692307,3.6769230769230767,94.68076923076923,155.35,0
01025000010,01,025,000010,1319.4451410658307,552.5830721003134,8.081504702194357,1,1273.1191222570533,609.9905956112852,2,1263.7492163009404,23.08150470219436,1248.7492163009404,22.08150470219436,1259.5862068965516,19.08150470219436,1243.5047021943574,19.08150470219436,1250.5047021943574,20.163009404388713,1245.5047021943574,19.163009404388713,1246.7711598746082,560.6050156739811,0
01025000011,01,025,000011,132.43260188087774,212.08777429467085,0.6144200626959248,0,125.97492163009404,217.15987460815046,0,145.26332288401252,2.614420062695925,145.26332288401252,2.614420062695925,145.0344827586207,2.614420062695925,143.42006269592477,2.614420062695925,143.42006269592477,2.2288401253918497,142.42006269592477,2.2288401253918497,132.89028213166145,198.71473354231975,1
01025000012,01,025,000012,191,379,4,0,177,391,0,193,3,186,3,192,3,188,2,187,5,185,4,175,375,0
01025000013,01,025,000013,333.7719171431654,219.72404790160752,0.9291725105189341,0,316.56219656920916,231.88405976912287,0.08076923076923077,328.07540187722515,2.1006527133455606,322.25805912180385,3.0298252238644947,329.00457438774407,2.1006527133455606,322.9449239400151,2.1006527133455606,322.1772898910346,2.1006527133455606,324.6417304995145,1.2522494335958572,321.45036681411153,212.4929172510519,0
01025000014,01,025,000014,319.8752935388889,543.0708805081497,4.161253590109023,0.07058823529411765,316.42870929702593,545.7955493499823,0.19148936170212766,365.86385149066393,11.127038856373936,364.1506970418225,12.11779030146064,365.628807685908,12.053960514226599,358.2970519507766,12.053960514226599,362.0482930252411,13.051470407373378,358.0552496979606,12.124548749520716,307.4814211405876,540.3539453218257,0.3829787234042553
01025000015,01,025,000015,107,0,0,0,105,0,0,89,1,91,0,88,0,88,0,88,0,87,0,97,1,0
01025000016,01,025,000016,110,2,1,0,108,6,0,104,0,102,1,104,0,102,1,104,0,103,0,106,2,0
01025000018,01,025,000018,66.28237494156149,160.877512856475,0.07082748948106592,0,63.03163472027427,162.78619292504285,0,66.77450522050802,1.1295776842761416,63.3857721676796,1.2004051737572075,65.85741000467509,1.1295776842761416,64.44452236247469,1.1295776842761416,64.37369487299361,1.1295776842761416,66.56202275206483,1.0587501947950755,62.39784946236559,160.38172043010752,0
01025000019,01,025,000019,104.5072463768116,20.77536231884058,1,0,100.4830917874396,25.78743961352657,0,99.51932367149759,1.0120772946859904,98.4830917874396,2.0120772946859904,98.5072463768116,1.0120772946859904,98.4951690821256,1.0120772946859904,97.4951690821256,1.0120772946859904,96.51932367149759,1.0120772946859904,99.47101449275362,19.77536231884058,1
01025000020,01,025,000020,1383.8694560572337,643.8693456630942,3.7725105455937227,0.9294117647058824,1358.6472196205832,672.8134974997754,3.742274774000619,1399.2718512557012,18.80672527932881,1389.9187698402454,17.88220969853936,1393.6393667890516,16.9460394857734,1387.9711225241829,16.9460394857734,1387.087409721124,16.94852959262662,1383.2791606412964,17.875451250479284,1341.7269795056159,645.7187525780128,5.617021276595745
01025000021,01,025,000021,49.39403453689168,17.35949764521193,0.08948194662480377,0,47.425431711146,18.880690737833596,0.08948194662480377,44.65149136577708,0.08948194662480377,44.472527472527474,0.08948194662480377,44.83045525902669,0.17896389324960754,44.472527472527474,0.08948194662480377,44.472527472527474,0.08948194662480377,44.65149136577708,0.08948194662480377,46.35164835164835,17.09105180533752,0
01025000022,01,025,000022,524.8612158669855,177.70027618354413,0.9767539176724499,0,504.49863937124496,193.51026241240874,0.9767539176724499,475.2128058878578,0.9767539176724499,473.4580056454047,0.9105180533751962,476.9013702660137,1.8210361067503924,473.2592980525129,0.9105180533751962,473.3917697811074,0.9105180533751962,475.01409829496606,0.9105180533751962,493.43995100214806,174.83625029482403,0
01027000102,01,027,000102,227.62754953013103,27.709335938680336,2.967940130737387,0,219.25249035585145,39.70619340672623,0,220.5289324456352,0.8613861386138614,219.66754630702133,0.8613861386138614,219.87507428260628,0.8613861386138614,220.32140447005025,0.8613861386138614,221.18279060866413,0.8613861386138614,221.18279060866413,0.8613861386138614,221.62912079610808,31.953718159201475,0
01027000201,01,027,000201,247,23,4,0,240,35,0,244,0,242,0,240,0,238.99999999999997,0,240,0,238.99999999999997,1,241,30,0
01027000301,01,027,000301,587.8490374873354,62.49442755825734,6.010131712259372,0.0010131712259371835,575.8318135764945,71.51874366767984,3.0010131712259374,576.901722391084,1.0212765957446808,576.8956433637285,2.022289766970618,575.8926038500507,1.0202634245187436,573.8936170212766,2.021276595744681,576.8905775075988,4.022289766970618,574.887537993921,4.022289766970618,566.8125633232016,69.49138804457954,2.0030395136778116
01027000601,01,027,000601,197.198575037343,16.922584476544575,5.2578384159754155,0.03762975778546713,193.28513940193403,25.490173375280694,0.012543252595155709,195.8992682464063,0.4772816814553428,195.6728516168541,0.46473842886018707,196.54058315684009,0.4898249340504985,195.00645020123002,0.45219517626503136,195.132520810021,0.43965192366987565,195.19523707299678,0.43965192366987565,192.78307643572583,23.96669706571202,0.012543252595155709
01027000602,01,027,000602,255,13,3,1,245,25,1,253,1,255,0,256,1,254,1,254,1,254,1,245,23,1
01027000701,01,027,000701,99.99999999999999,7.999999999999999,0,0,97,9,0,91,1.9999999999999998,90,1.9999999999999998,91,1.9999999999999998,90,1.9999999999999998,90,1.9999999999999998,90,1.9999999999999998,93,9,0
01027000801,01,027,000801,363.38373751783166,87.50641940085592,2.68188302425107,0,356.564907275321,95.32524964336662,0,366.7475035663338,3.3637660485021397,363.7018544935806,2.3637660485021397,364.7018544935806,1.6818830242510698,360.29243937232525,2.3637660485021397,363.7018544935806,2.3637660485021397,359.29243937232525,2.3637660485021397,350.4736091298146,83.82453637660485,0
01027000802,01,027,000802,86.67617689015692,27.680456490727533,0.2796005706134094,0,83.88017118402283,30.47646219686163,0,87.23537803138375,0.5592011412268189,86.39657631954351,0.5592011412268189,86.39657631954351,0.2796005706134094,84.99857346647647,0.5592011412268189,86.39657631954351,0.5592011412268189,84.99857346647647,0.5592011412268189,82.20256776034238,27.400855920114125,0
01027000901,01,027,000901,239.3930817610063,83.65408805031446,1.779874213836478,0,234.05345911949686,88.9937106918239,0.889937106918239,228.71383647798743,3.559748427672956,228.71383647798743,4.449685534591195,226.0440251572327,3.559748427672956,226.93396226415095,3.559748427672956,226.93396226415095,2.669811320754717,226.93396226415095,2.669811320754717,228.71383647798743,84.54402515723271,0.889937106918239
01027001001,01,027,001001,289,27,1,0,280,36,1,285,2,285,0,285,0,283,0,285,1,286,1,279,35,0
01027001102,01,027,001102,383,19,4,2,377,34,1,373,0,373,0,368,0,370,0,371,1,370,0,375,30,0
01027001201,01,027,001201,191.52412280701753,22.85855263157895,1.043859649122807,0.021929824561403508,181.31030701754386,33.06140350877193,0,186.45833333333334,0.11513157894736842,184.43640350877195,0.10416666666666666,184.45833333333334,0.09868421052631579,184.41447368421052,0.09868421052631579,186.40350877192984,0.09868421052631579,185.36513157894737,0.10964912280701754,181.25548245614036,28.92982456140351,0.005482456140350877
01027001401,01,027,001401,386,15,3,1,380,23,0,349,2,345,2,345,2,346,1,346,2,347,2,360,25,0
01027001801,01,027,001801,172.23684210526315,49.065789473684205,1.1578947368421053,0.5789473684210527,166.5921052631579,54.421052631578945,0,170.5,3.039473684210526,169.92105263157893,2.75,170.5,2.6052631578947367,169.3421052631579,2.6052631578947367,169.05263157894737,2.6052631578947367,168.03947368421052,2.8947368421052633,165.14473684210526,50.94736842105263,0.14473684210526316
01027002101,01,027,002101,828.2986055564443,481.5742214579001,9.870634031888232,0.9940809470484723,811.4628259478484,505.3027782221511,0.9853090172239108,879.508358662614,20.737541993281074,873.587732629446,21.718465045592705,870.6405775075988,19.745654028688744,871.6083426651736,20.730963045912656,868.6480296485896,21.716272063136564,865.6767517197248,21.720658028048845,792.7200247960327,478.64680317815817,2.958120034127873
01027002201,01,027,002201,1032.031477635951,297.820132986996,6.955996275023005,3.4040286887431344,998.3578697356116,329.8943101295899,0.013677811550151976,1022.648704015251,18.16360895808739,1019.0607370533505,16.48211133104105,1022.4100544958931,15.56865158350698,1015.4504485273796,15.620845800192654,1013.9068216798104,15.634523611742805,1007.7400921843946,17.329699050339297,989.3910156923632,308.7592234980872,0.8886211539487016
01027002401,01,027,002401,29.60691823899371,10.345911949685535,0.22012578616352202,0,28.946540880503143,11.0062893081761,0.11006289308176101,28.28616352201258,0.44025157232704404,28.28616352201258,0.550314465408805,27.955974842767297,0.44025157232704404,28.066037735849054,0.44025157232704404,28.066037735849054,0.33018867924528306,28.066037735849054,0.33018867924528306,28.28616352201258,10.455974842767295,0.11006289308176101
010290001-3,01,029,0001-3,270.8216560509554,26.707006369426754,1,0,264.56050955414014,30.745222929936308,0,265.78343949044586,0,265.375796178344,0,264.78343949044586,0,261.37579617834393,0,262.78343949044586,0,260.37579617834393,0,258.56050955414014,27.299363057324843,0
01029000101,01,029,000101,90.50909090909092,10.363636363636363,0,0,84.98181818181818,15.89090909090909,0,88.43636363636364,0,87.74545454545455,0,87.74545454545455,0,87.74545454545455,0,87.74545454545455,0,87.74545454545455,0,87.05454545454545,12.436363636363637,0.6909090909090909
01029000102,01,029,000102,393.4909090909091,51.63636363636363,4,3,386.0181818181818,57.10909090909091,0,378.56363636363636,0,379.25454545454545,0,376.25454545454545,0,378.25454545454545,0,379.25454545454545,0,381.25454545454545,0,375.94545454545454,56.56363636363636,0.3090909090909091
01029000104,01,029,000104,293.11988084570487,25.02693080816643,3.802281368821293,0,281.5346927901964,38.44638056719382,1.9011406844106464,286.3544234821147,1.9011406844106464,285.38156014627884,0.9505703422053232,285.4038531399094,0.9505703422053232,287.28270083068946,0.9505703422053232,288.2555641665254,0,288.23327117289483,0.9505703422053232,274.8807003947591,40.213763289821024,0
01029000105,01,029,000105,491.0441663161708,42.0682744694325,6.6062280781835705,0.12031640299750208,478.23989402318597,55.19302747715757,0.3204807147402513,479.2468471651189,1.162695535722766,476.6971299148561,2.137035423300237,474.18733661896584,2.790350056257826,473.08087166479345,3.0827154802229084,473.7223776341536,2.9224751228527825,473.3614284251611,2.1887680412703157,464.00136536127127,54.29349299486546,2.320893107865272
