GEOID,area_land,area_water,G18USSDHIR,G18USSRCUR,G18GOVDIGE,G18GOVRTUP,G18GOVGBRE,G18GOVITER
150010212031044,7325733,0,8.15,1.32,7.44,2,0.13,0.05
150010212031045,4467752,0,10.55,1.7,9.63,2.59,0.16,0.07
150010212031046,11685872,0,2.4,0.39,2.19,0.59,0.04,0.01
150010212031047,5170137,0,0.08,0.01,0.07,0.02,0,0
150010212031048,15332886,0,2.64,0.43,2.41,0.65,0.04,0.02
150010212031049,4969199,0,0,0,0,0,0,0
150010212031050,1297337,0,0,0,0,0,0,0
150010212031051,1427921,0,0,0,0,0,0,0
150010212031052,3107919,0,0.2,0.03,0.18,0.05,0,0
150010212031053,1848114,0,0,0,0,0,0,0
150010212031054,1044664,0,2.36,0.38,2.15,0.58,0.04,0.01
150010212031055,13997340,0,0.32,0.05,0.29,0.08,0,0
150010212031056,6668208,0,0,0,0,0,0,0
150010212031057,8396530,0,3.4,0.55,3.1,0.83,0.05,0.02
150010212031058,2044274,0,2.88,0.46,2.63,0.71,0.04,0.02
150010212031059,11491350,0,37.4,6.04,34.15,9.18,0.58,0.23
150010212031060,744939,0,9.11,1.47,8.32,2.24,0.14,0.06
150010212031061,120337,0,0,0,0,0,0,0
150010212031062,1780294,0,4.72,0.76,4.31,1.16,0.07,0.03
150010212031063,3518811,0,0,0,0,0,0,0
150010212031064,2864312,0,3.97,0.64,3.63,0.97,0.06,0.02
150010212031065,1117286,0,16.69,2.69,15.23,4.09,0.26,0.1
150010212031066,1081679,0,1.2,0.19,1.09,0.29,0.02,0.01
150010212031067,775643,0,3.68,0.59,3.36,0.9,0.06,0.02
150010212031068,0,22455277,0,0,0,0,0,0
150010212031069,4084,0,0,0,0,0,0,0
150010212031070,29810000,0,0,0,0,0,0,0
150010212031071,1516519,0,0.32,0.05,0.29,0.08,0,0
150010212031072,1698287,0,3.44,0.55,3.14,0.84,0.05,0.02
150010212031073,1029898,0,9.23,1.49,8.43,2.26,0.14,0.06
150010212031074,69735,0,0.4,0.06,0.36,0.1,0.01,0
150010212031075,27885,0,0,0,0,0,0,0
150010212031076,26018,0,0.8,0.13,0.73,0.2,0.01,0
150010212031077,226338,0,0,0,0,0,0,0
150010212031078,20586,0,0.56,0.09,0.51,0.14,0.01,0
150010212031079,31082,0,0,0,0,0,0,0
150010212031080,17511,0,0,0,0,0,0,0
150010212031081,55370,0,0,0,0,0,0,0
150010212031082,129874,0,4.6,0.74,4.2,1.13,0.07,0.03
150010212031083,0,6825305,0,0,0,0,0,0
150010212031084,214298,0,1.2,0.19,1.09,0.29,0.02,0.01
150010212031085,26770,0,0,0,0,0,0,0
150010212031086,26132,0,0,0,0,0,0,0
150010212031087,549476,0,0.4,0.06,0.36,0.1,0.01,0
150010212031088,53897093,0,0,0,0,0,0,0
150010212031089,39939475,0,0,0,0,0,0,0
150010212031090,137022,0,0,0,0,0,0,0
150010212032000,156592,0,0,0,0,0,0,0
150010212032001,819421,0,25.4,13.95,23.94,13.31,1.85,0.21
150010212032002,155765,0,0,0,0,0,0,0
150010212032003,155986,0,0.57,0.31,0.54,0.3,0.04,0
150010212032004,155627,0,0.1,0.05,0.09,0.05,0.01,0
150010212032005,158344,0,0,0,0,0,0,0
150010212032006,155623,0,0,0,0,0,0,0
150010212032007,476802,0,0.29,0.16,0.27,0.15,0.02,0
150010212032008,253563,0,0.38,0.21,0.36,0.2,0.03,0
150010212032009,30085894,0,0,0,0,0,0,0
150010212032010,156066,0,0,0,0,0,0,0
150010212032011,283866,0,0,0,0,0,0,0
150010212032012,47528,0,0.57,0.31,0.54,0.3,0.04,0
150010212032013,155903,0,0,0,0,0,0,0
150010212032014,80140,0,3.82,2.1,3.6,2,0.28,0.03
150010212032015,173748,0,0,0,0,0,0,0
150010212032016,380539,0,0,0,0,0,0,0
150010212032017,359320,0,0,0,0,0,0,0
150010212032018,95842,0,3.82,2.1,3.6,2,0.28,0.03
150010212032019,370255,0,1.43,0.79,1.35,0.75,0.1,0.01
150010212032020,119198,0,2.96,1.63,2.79,1.55,0.22,0.02
150010212032021,156249,0,6.87,3.78,6.48,3.6,0.5,0.06
150010212032022,156148,0,0,0,0,0,0,0
150010212032023,156091,0,0,0,0,0,0,0
150010212032024,156055,0,0,0,0,0,0,0
150010212032025,155197,0,3.63,1.99,3.42,1.9,0.26,0.03
150010212032026,156537,0,0,0,0,0,0,0
150010212032027,155938,0,0.1,0.05,0.09,0.05,0.01,0
150010212032028,154626,0,0.19,0.1,0.18,0.1,0.01,0
150010212032029,135607,0,6.68,3.67,6.3,3.5,0.49,0.06
150010212032030,156329,0,0,0,0,0,0,0
150010212032031,156053,0,1.05,0.58,0.99,0.55,0.08,0.01
150010212032032,156482,0,0,0,0,0,0,0
150010212032033,155206,0,6.87,3.78,6.48,3.6,0.5,0.06
150010212032034,158094,0,0,0,0,0,0,0
150010212032035,155898,0,2.39,1.31,2.25,1.25,0.17,0.02
150010212032036,156687,0,4.87,2.67,4.59,2.55,0.36,0.04
150010212032037,155646,0,0,0,0,0,0,0
150010212032038,156358,0,0,0,0,0,0,0
150010212032039,155317,0,0,0,0,0,0,0
150010212032040,156027,0,0,0,0,0,0,0
150010212032041,157008,0,0.57,0.31,0.54,0.3,0.04,0
150010212032042,155716,0,0,0,0,0,0,0
150010212032043,155274,0,1.43,0.79,1.35,0.75,0.1,0.01
150010212032044,154892,0,3.82,2.1,3.6,2,0.28,0.03
150010212032045,157884,0,0.95,0.52,0.9,0.5,0.07,0.01
150010212032046,242625,0,0,0,0,0,0,0
150010212032047,196281,0,0,0,0,0,0,0
150010212032048,156234,0,5.25,2.88,4.95,2.75,0.38,0.04
150010212032049,112174,0,0,0,0,0,0,0
150010212032050,89741,0,1.15,0.63,1.08,0.6,0.08,0.01
150010212032051,154509,0,1.72,0.94,1.62,0.9,0.13,0.01
150010212032052,156555,0,0,0,0,0,0,0
150010212032053,157663,0,0,0,0,0,0,0
150010212032054,158351,0,0,0,0,0,0,0
150010212032055,156454,0,5.63,3.09,5.31,2.95,0.41,0.05
150010212032056,137010,0,0,0,0,0,0,0
150010212032057,156898,0,0.29,0.16,0.27,0.15,0.02,0
150010212032058,155063,0,1.53,0.84,1.44,0.8,0.11,0.01
150010212032059,135680,0,0,0,0,0,0,0
150010212032060,79408,0,0,0,0,0,0,0
150010212032061,137419,0,2.96,1.63,2.79,1.55,0.22,0.02
150010212032062,157723,0,0,0,0,0,0,0
150010212032063,155908,0,0,0,0,0,0,0
150010212032064,156062,0,2.2,1.21,2.07,1.15,0.16,0.02
150010212032065,157077,0,4.87,2.67,4.59,2.55,0.36,0.04
150010212032066,135728,0,0.38,0.21,0.36,0.2,0.03,0
150010212032067,156253,0,0,0,0,0,0,0
150010212032068,156555,0,0,0,0,0,0,0
150010212032069,156782,0,0,0,0,0,0,0
150010212032070,156500,0,0,0,0,0,0,0
150010212032071,155444,0,0,0,0,0,0,0
150010212032072,157089,0,0,0,0,0,0,0
150010212032073,156162,0,0,0,0,0,0,0
150010212032074,155906,0,0,0,0,0,0,0
150010212032075,155416,0,0.38,0.21,0.36,0.2,0.03,0
150010212032076,156100,0,5.54,3.04,5.22,2.9,0.4,0.05
150010212032077,154786,0,0,0,0,0,0,0
150010212032078,154599,0,0,0,0,0,0,0
150010212032079,157247,0,0,0,0,0,0,0
150010212032080,157367,0,0.76,0.42,0.72,0.4,0.06,0.01
150010212032081,157351,0,0,0,0,0,0,0
150010212032082,158123,0,5.63,3.09,5.31,2.95,0.41,0.05
150010212032083,156646,0,0,0,0,0,0,0
150010212032084,155454,0,0,0,0,0,0,0
150010212032085,135080,0,1.81,1,1.71,0.95,0.13,0.02
150010212032086,79643,0,0,0,0,0,0,0
150010212032087,135278,0,0,0,0,0,0,0
150010212032088,156680,0,0,0,0,0,0,0
150010212032089,157277,0,0,0,0,0,0,0
150010212032090,136052,0,0,0,0,0,0,0
150010212032091,156958,0,0,0,0,0,0,0
150010212032092,156293,0,0,0,0,0,0,0
150010212032093,155054,0,0,0,0,0,0,0
150010212032094,134762,0,0,0,0,0,0,0
150010212032095,155764,0,0,0,0,0,0,0
150010212032096,155249,0,0.76,0.42,0.72,0.4,0.06,0.01
150010212032097,156962,0,0.67,0.37,0.63,0.35,0.05,0.01
150010212032098,156203,0,0,0,0,0,0,0
150010212032099,155389,0,0,0,0,0,0,0
150010212032100,156188,0,0.57,0.31,0.54,0.3,0.04,0
150010212032101,155954,0,0,0,0,0,0,0
150010212032102,156301,0,0.86,0.47,0.81,0.45,0.06,0.01
150010212032103,155801,0,1.53,0.84,1.44,0.8,0.11,0.01
150010212032104,156448,0,0,0,0,0,0,0
150010212032105,156407,0,0,0,0,0,0,0
150010212032106,155915,0,0.57,0.31,0.54,0.3,0.04,0
150010212032107,157735,0,10.98,6.03,10.35,5.75,0.8,0.09
150010212032108,157161,0,0,0,0,0,0,0
150010212032109,156891,0,1.62,0.89,1.53,0.85,0.12,0.01
150010212032110,156265,0,0,0,0,0,0,0
150010212032111,155962,0,0,0,0,0,0,0
150010212032112,136923,0,0,0,0,0,0,0
150010212032113,138155,0,0,0,0,0,0,0
150010212032114,137859,0,0,0,0,0,0,0
150010212032115,157761,0,0.67,0.37,0.63,0.35,0.05,0.01
150010212032116,156638,0,0,0,0,0,0,0
150010212032117,155706,0,0,0,0,0,0,0
150010212032118,154812,0,0,0,0,0,0,0
150010212032119,135354,0,0,0,0,0,0,0
150010212032120,79578,0,0,0,0,0,0,0
150010212032121,136334,0,0,0,0,0,0,0
150010212032122,156038,0,0,0,0,0,0,0
150010212032123,155695,0,14.51,7.97,13.68,7.6,1.06,0.12
150010212032124,155279,0,0,0,0,0,0,0
150010212032125,154318,0,0.29,0.16,0.27,0.15,0.02,0
150010212032126,154925,0,0,0,0,0,0,0
150010212032127,154852,0,0.1,0.05,0.09,0.05,0.01,0
150010212032128,156569,0,0.76,0.42,0.72,0.4,0.06,0.01
150010212032129,156016,0,2.01,1.1,1.89,1.05,0.15,0.02
150010212032130,156657,0,0,0,0,0,0,0
150010212032131,155723,0,13.37,7.34,12.6,7,0.98,0.11
150010212032132,155792,0,0.38,0.21,0.36,0.2,0.03,0
150010212032133,157033,0,1.43,0.79,1.35,0.75,0.1,0.01
150010212032134,137055,0,0,0,0,0,0,0
150010212032135,79457,0,1.05,0.58,0.99,0.55,0.08,0.01
150010212032136,137685,0,0,0,0,0,0,0
150010212032137,156569,0,0,0,0,0,0,0
150010212032138,158990,0,0,0,0,0,0,0
150010212032139,158268,0,12.89,7.08,12.15,6.75,0.94,0.11
150010212032140,157780,0,0,0,0,0,0,0
150010212032141,157140,0,0,0,0,0,0,0
150010212032142,156566,0,0,0,0,0,0,0
150010212032143,155784,0,0,0,0,0,0,0
150010212032144,155683,0,0,0,0,0,0,0
150010212032145,134593,0,0,0,0,0,0,0
150010212032146,155510,0,0,0,0,0,0,0
150010212032147,157137,0,0.19,0.1,0.18,0.1,0.01,0
150010212032148,156170,0,0,0,0,0,0,0
150010212032149,154941,0,0,0,0,0,0,0
150010212032150,154517,0,0,0,0,0,0,0
150010212032151,155712,0,0,0,0,0,0,0
150010212032152,155486,0,0,0,0,0,0,0
150010212032153,156307,0,24.16,13.27,22.77,12.66,1.76,0.2
150010212032154,157574,0,0,0,0,0,0,0
150010212032155,157243,0,0,0,0,0,0,0
150010212032156,155954,0,0,0,0,0,0,0
150010212032157,154451,0,0,0,0,0,0,0
150010212032158,156272,0,0,0,0,0,0,0
150010212032159,156339,0,1.05,0.58,0.99,0.55,0.08,0.01
150010212032160,156792,0,4.2,2.31,3.96,2.2,0.31,0.04
150010212032161,136057,0,0,0,0,0,0,0
150010212032162,155705,0,1.43,0.79,1.35,0.75,0.1,0.01
150010212032163,154845,0,1.24,0.68,1.17,0.65,0.09,0.01
150010212032164,153444,0,0,0,0,0,0,0
150010212032165,154253,0,0.29,0.16,0.27,0.15,0.02,0
150010212032166,156193,0,0,0,0,0,0,0
150010212032167,155876,0,0,0,0,0,0,0
150010212032168,157476,0,0.48,0.26,0.45,0.25,0.03,0
150010212032169,157545,0,1.72,0.94,1.62,0.9,0.13,0.01
150010212032170,156655,0,0,0,0,0,0,0
150010212032171,156451,0,2.96,1.63,2.79,1.55,0.22,0.02
150010212032172,155826,0,0.86,0.47,0.81,0.45,0.06,0.01
150010212032173,158507,0,0,0,0,0,0,0
150010212032174,156688,0,6.21,3.41,5.85,3.25,0.45,0.05
150010212032175,157462,0,0,0,0,0,0,0
150010212032176,156174,0,0,0,0,0,0,0
150010212032177,159019,0,0,0,0,0,0,0
150010212032178,157580,0,1.15,0.63,1.08,0.6,0.08,0.01
150010212032179,158064,0,0.19,0.1,0.18,0.1,0.01,0
150010212032180,154977,0,2.01,1.1,1.89,1.05,0.15,0.02
150010212032181,135379,0,0,0,0,0,0,0
150010212032182,78936,0,5.82,3.2,5.49,3.05,0.43,0.05
150010212032183,133762,0,0.19,0.1,0.18,0.1,0.01,0
150010212032184,155690,0,0,0,0,0,0,0
150010212032185,155838,0,0,0,0,0,0,0
150010212032186,157725,0,0,0,0,0,0,0
150010212032187,157572,0,2.96,1.63,2.79,1.55,0.22,0.02
150010212032188,154933,0,0.1,0.05,0.09,0.05,0.01,0
150010212032189,156186,0,0,0,0,0,0,0
150010212032190,158119,0,0,0,0,0,0,0
150010212032191,159424,0,0,0,0,0,0,0
150010212032192,156603,0,0,0,0,0,0,0
150010212032193,155497,0,0,0,0,0,0,0
150010212032194,157560,0,0.29,0.16,0.27,0.15,0.02,0
150010212032195,182605,0,0,0,0,0,0,0
150010212033000,78548,0,0,0,0,0,0,0
150010212033001,137334,0,0,0,0,0,0,0
150010212033002,158248,0,0,0,0,0,0,0
150010212033003,156906,0,0,0,0,0,0,0
150010212033004,156902,0,0.1,0.05,0.09,0.05,0.01,0
150010212033005,156630,0,0,0,0,0,0,0
150010212033006,158935,0,0,0,0,0,0,0
150010212033007,158100,0,0.29,0.16,0.27,0.15,0.02,0
150010212033008,156993,0,0.38,0.21,0.36,0.2,0.03,0
150010212033009,313294,0,0,0,0,0,0,0
150010212033010,157856,0,0,0,0,0,0,0
150010212033011,157643,0,0,0,0,0,0,0
150010212033012,156931,0,0,0,0,0,0,0
150010212033013,156153,0,0,0,0,0,0,0
150010212033014,157374,0,2.86,1.57,2.7,1.5,0.21,0.02
150010212033015,157917,0,0,0,0,0,0,0
150010212033016,5022142,0,0,0,0,0,0,0
150010212033017,157364,0,0.29,0.16,0.27,0.15,0.02,0
150010212033018,155351,0,0.76,0.42,0.72,0.4,0.06,0.01
150010212033019,155668,0,2.1,1.15,1.98,1.1,0.15,0.02
150010212033020,154170,0,0,0,0,0,0,0
150010212033021,155004,0,0,0,0,0,0,0
150010212033022,157451,0,0,0,0,0,0,0
150010212033023,154860,0,3.44,1.89,3.24,1.8,0.25,0.03
150010212033024,155730,0,0,0,0,0,0,0
150010212033025,154880,0,8.4,4.61,7.92,4.4,0.61,0.07
150010212033026,157262,0,0,0,0,0,0,0
150010212033027,156645,0,2.1,1.15,1.98,1.1,0.15,0.02
150010212033028,155090,0,2.58,1.42,2.43,1.35,0.19,0.02
150010212033029,155158,0,1.24,0.68,1.17,0.65,0.09,0.01
150010212033030,155894,0,0.19,0.1,0.18,0.1,0.01,0
150010212033031,155285,0,0,0,0,0,0,0
150010212033032,155719,0,0,0,0,0,0,0
150010212033033,157661,0,0.48,0.26,0.45,0.25,0.03,0
150010212033034,157365,0,0,0,0,0,0,0
150010212033035,154671,0,0.95,0.52,0.9,0.5,0.07,0.01
150010212033036,153400,0,0.86,0.47,0.81,0.45,0.06,0.01
150010212033037,155396,0,0,0,0,0,0,0
150010212033038,155936,0,0,0,0,0,0,0
150010212033039,136541,0,18.14,9.96,17.1,9.5,1.32,0.15
150010212033040,156329,0,0,0,0,0,0,0
150010212033041,155151,0,0,0,0,0,0,0
150010212033042,154579,0,1.34,0.73,1.26,0.7,0.1,0.01
150010212033043,135871,0,0.57,0.31,0.54,0.3,0.04,0
150010212033044,136831,0,0,0,0,0,0,0
150010212033045,79150,0,0,0,0,0,0,0
150010212033046,135482,0,0.19,0.1,0.18,0.1,0.01,0
150010212033047,136508,0,0,0,0,0,0,0
150010212033048,156423,0,0,0,0,0,0,0
150010212033049,155978,0,1.15,0.63,1.08,0.6,0.08,0.01
150010212033050,112766,0,2.2,1.21,2.07,1.15,0.16,0.02
150010212033051,43368,0,0,0,0,0,0,0
150010212033052,7448,0,0,0,0,0,0,0
150010212033053,121922,0,0.38,0.21,0.36,0.2,0.03,0
150010212033054,155359,0,0,0,0,0,0,0
150010212033055,143077,0,3.34,1.84,3.15,1.75,0.24,0.03
150010212033056,154923,0,0,0,0,0,0,0
150010212033057,156136,0,4.68,2.57,4.41,2.45,0.34,0.04
150010212033058,157182,0,3.34,1.84,3.15,1.75,0.24,0.03
150010212033059,155111,0,0.19,0.1,0.18,0.1,0.01,0
150010212033060,156273,0,0,0,0,0,0,0
150010212033061,157017,0,0,0,0,0,0,0
150010212033062,157531,0,0,0,0,0,0,0
150010212033063,156364,0,0,0,0,0,0,0
150010212033064,156778,0,0,0,0,0,0,0
150010212033065,155398,0,6.21,3.41,5.85,3.25,0.45,0.05
150010212033066,156240,0,0,0,0,0,0,0
150010212033067,135461,0,3.53,1.94,3.33,1.85,0.26,0.03
150010212033068,136579,0,0,0,0,0,0,0
150010212033069,157162,0,3.34,1.84,3.15,1.75,0.24,0.03
150010212033070,156405,0,11.55,6.34,10.89,6.05,0.84,0.1
150010212033071,156571,0,0,0,0,0,0,0
150010212033072,157340,0,2.1,1.15,1.98,1.1,0.15,0.02
150010212033073,154865,0,0,0,0,0,0,0
150010212033074,155387,0,0,0,0,0,0,0
150010212033075,156901,0,0,0,0,0,0,0
150010212033076,158257,0,0,0,0,0,0,0
150010212033077,157462,0,0,0,0,0,0,0
150010212033078,156651,0,0,0,0,0,0,0
150010212033079,156578,0,0,0,0,0,0,0
150010212033080,155711,0,2.77,1.52,2.61,1.45,0.2,0.02
150010212033081,156549,0,0,0,0,0,0,0
150010212033082,155620,0,0,0,0,0,0,0
150010212033083,154578,0,0,0,0,0,0,0
150010212033084,156488,0,9.93,5.45,9.36,5.2,0.73,0.08
150010212033085,157932,0,1.15,0.63,1.08,0.6,0.08,0.01
150010212033086,138335,0,0.19,0.1,0.18,0.1,0.01,0
150010212033087,137500,0,0.1,0.05,0.09,0.05,0.01,0
150010212033088,157194,0,0,0,0,0,0,0
150010212033089,157135,0,0,0,0,0,0,0
150010212033090,136772,0,1.15,0.63,1.08,0.6,0.08,0.01
150010212033091,135007,0,0,0,0,0,0,0
150010212033092,136595,0,0,0,0,0,0,0
150010212033093,156115,0,0,0,0,0,0,0
150010212033094,144331,0,0,0,0,0,0,0
150010212033095,108535,0,0,0,0,0,0,0
150010212033096,134232,0,2.29,1.26,2.16,1.2,0.17,0.02
150010212033097,39407,0,0,0,0,0,0,0
150010212033098,39614,0,8.21,4.51,7.74,4.3,0.6,0.07
150010212033099,156185,0,0,0,0,0,0,0
150010212033100,155919,0,4.49,2.46,4.23,2.35,0.33,0.04
150010212033101,155752,0,2.39,1.31,2.25,1.25,0.17,0.02
150010212033102,154444,0,0.19,0.1,0.18,0.1,0.01,0
150010212033103,111886,0,7.83,4.3,7.38,4.1,0.57,0.07
150010212033104,156888,0,0,0,0,0,0,0
150010212033105,136892,0,0,0,0,0,0,0
150010212033106,79030,0,0,0,0,0,0,0
150010212033107,135179,0,0.38,0.21,0.36,0.2,0.03,0
150010212033108,173976,0,2.67,1.47,2.52,1.4,0.2,0.02
150010212033109,55119,0,0,0,0,0,0,0
150010212033110,143767,0,2.39,1.31,2.25,1.25,0.17,0.02
150010212033111,99086,0,0,0,0,0,0,0
150010212033112,83501,0,0,0,0,0,0,0
150010212033113,140555,0,0,0,0,0,0,0
150010212034000,3215730,0,0,0,0,0,0,0
150010212034001,340330928,0,3.75,1.2,3.46,1.24,0.29,0.03
150010212034002,1078797,0,0,0,0,0,0,0
150010212034003,1314335,0,0.34,0.11,0.31,0.11,0.03,0
150010212034004,8304702,0,0,0,0,0,0,0
150010212034005,120149,0,0.38,0.12,0.35,0.13,0.03,0
150010212034006,5177443,0,3.53,1.13,3.25,1.16,0.27,0.03
150010212034007,3499756,0,1.06,0.34,0.98,0.35,0.08,0.01
150010212034008,22599618,0,1.96,0.63,1.81,0.65,0.15,0.01
150010212034009,20024070,0,0.01,0,0.01,0,0,0
150010212034010,120701553,0,0,0,0,0,0,0
150010212034011,46214691,0,0,0,0,0,0,0
150010212034012,37237870,0,0.48,0.26,0.45,0.25,0.03,0
150010212034013,3118790,0,0.73,0.23,0.67,0.24,0.06,0.01
150010212034014,1442692,0,0.62,0.2,0.57,0.2,0.05,0
150010212034015,2104068,0,0,0,0,0,0,0
150010212034016,4003749,0,0.17,0.05,0.15,0.06,0.01,0
150010212034017,159347913,0,161.68,51.75,149.11,53.21,12.57,1.17
150010212034018,1841461,0,10.48,3.35,9.67,3.45,0.81,0.08
150010212034019,1058949,0,2.86,0.91,2.63,0.94,0.22,0.02
150010212034020,1270222,0,3.98,1.27,3.67,1.31,0.31,0.03
150010212034021,2157305,0,26.72,8.55,24.64,8.79,2.08,0.19
150010212034022,5762416,0,34.34,10.99,31.67,11.3,2.67,0.25
150010212034023,3298490,0,1.62,0.52,1.5,0.53,0.13,0.01
150010212034024,279654,0,0.62,0.2,0.57,0.2,0.05,0
150010212034025,6972800,0,1.51,0.48,1.39,0.5,0.12,0.01
150010212034026,3301022,0,7.56,2.42,6.97,2.49,0.59,0.05
150010212034027,3500451,0,21.12,6.76,19.48,6.95,1.64,0.15
150010212034028,21730641,0,0,0,0,0,0,0
150010212034029,1530589,0,0,0,0,0,0,0
150010212034030,1374420,0,0.62,0.2,0.57,0.2,0.05,0
150010212034031,24047704,0,0.44,0.07,0.4,0.11,0.01,0
150010212034032,1130741,0,0.88,0.14,0.8,0.22,0.01,0.01
150010212034033,258239,0,0,0,0,0,0,0
150010212034034,2045,0,0,0,0,0,0,0
150010212034035,2547544,0,0,0,0,0,0,0
150010212034036,953505,0,0,0,0,0,0,0
150010212034037,8101890,0,0.28,0.09,0.26,0.09,0.02,0
150010212034038,2742427,0,2.18,0.7,2.01,0.72,0.17,0.02
150010212034039,5641727,0,9.8,3.14,9.04,3.23,0.76,0.07
150010212034040,1273620,0,2.18,0.7,2.01,0.72,0.17,0.02
150010212034041,1043589,0,4.31,1.38,3.98,1.42,0.34,0.03
150010212034042,1717034,0,7.51,2.4,6.92,2.47,0.58,0.05
150010212034043,1958417,0,1.4,0.45,1.29,0.46,0.11,0.01
150010212034044,3859219,0,18.88,6.04,17.41,6.21,1.47,0.14
150010212034045,1717297,0,19.38,6.2,17.88,6.38,1.51,0.14
150010212034046,2054097,0,18.66,5.97,17.2,6.14,1.45,0.13
150010212034047,1675219,0,13.05,4.18,12.04,4.3,1.01,0.09
150010212034048,1487261,0,3.03,0.97,2.79,1,0.24,0.02
150010212034049,844238,0,0.34,0.11,0.31,0.11,0.03,0
150010212034050,413025,0,2.24,0.72,2.07,0.74,0.17,0.02
150010212034051,389554,0,0,0,0,0,0,0
150010212034052,120046,0,0,0,0,0,0,0
150010212034053,6434028,51500,0.48,0.08,0.44,0.12,0.01,0
150010212034054,0,3634,0,0,0,0,0,0
150010212034055,0,35533,0,0,0,0,0,0
150010212034056,0,36605,0,0,0,0,0,0
150010212034057,0,2205874,0,0,0,0,0,0
150010212034058,0,193869,0,0,0,0,0,0
150010212034059,191905,0,1.62,0.52,1.5,0.53,0.13,0.01
150010212034060,22298,0,0,0,0,0,0,0
150010212034061,1310971,0,0.62,0.2,0.57,0.2,0.05,0
150010212034062,1592335,0,10.2,3.26,9.4,3.36,0.79,0.07
150010212034063,1579001,0,1.72,0.94,1.62,0.9,0.13,0.01
150010212034064,1461699,0,0,0,0,0,0,0
150010212034065,106443,0,0.28,0.09,0.26,0.09,0.02,0
150010212034066,6155,0,0.5,0.16,0.46,0.17,0.04,0
150010212034067,1906,0,0,0,0,0,0,0
150010212034068,12719,0,2.02,0.65,1.86,0.66,0.16,0.01
150010212034069,183029,0,0.06,0.02,0.05,0.02,0,0
150010212041000,19803,0,0,0,0,0,0,0
150010212041001,3902114,0,7.17,2.3,6.61,2.36,0.56,0.05
150010212041002,20874,0,0,0,0,0,0,0
150010212041003,19016,0,0.67,0.22,0.62,0.22,0.05,0
150010212041004,20464,0,0,0,0,0,0,0
150010212041005,34385,0,1.01,0.32,0.93,0.33,0.08,0.01
150010212041006,11534,0,0,0,0,0,0,0
150010212041007,100740,0,0,0,0,0,0,0
150010212041008,27212,0,0,0,0,0,0,0
150010212041009,519591,0,0.45,0.14,0.41,0.15,0.03,0
150010212041010,24636577,0,1.18,0.38,1.08,0.39,0.09,0.01
150010212041011,3756544,0,0,0,0,0,0,0
150010212041012,2240372,0,2.52,0.81,2.32,0.83,0.2,0.02
150010212041013,0,155269,0,0,0,0,0,0
150010212041014,0,17178025,0,0,0,0,0,0
150010212041015,0,53567,54.14,29.73,51.02,28.36,3.95,0.46
150010212041016,45725,0,1.29,0.41,1.19,0.42,0.1,0.01
150010212041017,0,19128,0,0,0,0,0,0
150010212041018,0,55366,0,0,0,0,0,0
150010212041019,0,11843,0,0,0,0,0,0
150010212041020,1374541,0,1.74,0.56,1.6,0.57,0.14,0.01
150010212041021,0,434381,0,0,0,0,0,0
150010212041022,4339920,0,2.58,0.82,2.38,0.85,0.2,0.02
150010212041023,6896029,0,0,0,0,0,0,0
150010212041024,7352,0,0,0,0,0,0,0
150010212041025,24603,0,0.84,0.27,0.77,0.28,0.07,0.01
150010212041026,30012792,0,8.07,2.58,7.44,2.66,0.63,0.06
150010212041027,263813,0,0.84,0.27,0.77,0.28,0.07,0.01
150010212041028,6403738,0,0,0,0,0,0,0
150010212041029,42816,0,0,0,0,0,0,0
150010212041030,15410,0,0,0,0,0,0,0
150010212041031,1188049,0,2.69,0.86,2.48,0.89,0.21,0.02
150010212041032,664851,0,0.22,0.07,0.21,0.07,0.02,0
150010212041033,23822,0,2.35,0.75,2.17,0.77,0.18,0.02
150010212041034,1283349,0,0.11,0.04,0.1,0.04,0.01,0
150010212041035,0,86697,3.53,1.94,3.33,1.85,0.26,0.03
150010212041036,2965009,0,0.39,0.13,0.36,0.13,0.03,0
150010212042000,277263,0,0,0,0,0,0,0
150010212042001,14643918,0,5.81,3.19,5.48,3.05,0.42,0.05
150010212042002,4049494,0,0,0,0,0,0,0
150010212042003,536809,0,0,0,0,0,0,0
150010212042004,188959,0,0,0,0,0,0,0
150010212042005,453545,0,25.05,13.76,23.61,13.12,1.83,0.21
150010212042006,3173222,0,8.08,4.44,7.61,4.23,0.59,0.07
150010212042007,182662,0,0,0,0,0,0,0
150010212042008,183619,0,0.29,0.16,0.27,0.15,0.02,0
150010212042009,363663,0,8.88,4.88,8.37,4.65,0.65,0.07
150010212042010,183893,0,0,0,0,0,0,0
150010212042011,183400,0,0,0,0,0,0,0
150010212042012,182871,0,0.38,0.21,0.36,0.2,0.03,0
150010212042013,369387,0,0,0,0,0,0,0
150010212042014,364182,0,0,0,0,0,0,0
150010212042015,94411,0,2.67,1.47,2.52,1.4,0.2,0.02
150010212042016,158482,0,0,0,0,0,0,0
150010212042017,547382,0,0.48,0.26,0.45,0.25,0.03,0
150010212042018,159296,0,5.92,3.25,5.58,3.1,0.43,0.05
150010212042019,183342,0,0,0,0,0,0,0
150010212042020,183038,0,0,0,0,0,0,0
150010212042021,183046,0,0,0,0,0,0,0
150010212042022,183626,0,0,0,0,0,0,0
150010212042023,158892,0,0,0,0,0,0,0
150010212042024,158278,0,0,0,0,0,0,0
150010212042025,158326,0,6.49,3.57,6.12,3.4,0.47,0.05
